Layer,Name,Area,Length,Contents,Count,Block Unit,Color,Linetype,Closed,Area_m2
MB-ELEV 4,Line,,0.9196,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3105,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8257,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6227,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9515,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2816,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8468,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8735,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7065,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5075,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4141,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2399,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2684,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1926,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1852,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0963,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4206,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8505,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2061,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2319,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9156,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4249,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5222,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2181,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0656,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4821,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4700,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9584,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4139,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7375,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8512,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3260,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8474,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3591,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.6867,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0793,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5383,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7235,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6888,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6889,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4645,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3129,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2344,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4891,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6227,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3391,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2349,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1881,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.3220,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6076,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2461,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4428,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4817,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6517,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3687,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8218,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5026,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5719,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4786,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2139,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7380,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0935,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5113,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3689,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5584,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6244,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1246,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4795,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6523,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4380,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7964,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2776,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0841,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.8975,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1136,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5160,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3898,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5226,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7861,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2359,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0834,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2891,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.3049,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7250,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5663,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5841,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2715,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7319,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9132,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0208,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7986,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1720,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4066,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1774,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5244,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7404,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.9515,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2901,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6492,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3400,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2307,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1895,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2540,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5889,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0479,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3173,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6129,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6674,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4768,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6009,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8694,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.3039,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.8319,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0380,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4989,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0874,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7654,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5668,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8100,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8840,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1154,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5814,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1264,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1712,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8044,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7355,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.0517,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5657,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7024,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3970,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0191,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2984,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0518,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9284,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1747,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2438,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1291,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1879,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4502,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7353,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4975,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6502,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2687,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6264,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1806,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3239,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0414,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1969,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1050,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3003,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0933,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8533,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0916,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6686,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8665,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5342,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8272,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.7479,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.3167,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0354,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1831,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8203,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3698,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4069,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8821,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0052,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4305,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5569,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0850,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4618,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6051,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9640,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1611,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6702,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6086,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3672,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4625,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4327,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0581,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0601,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.4492,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8422,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.3192,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1359,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2869,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7531,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3103,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6971,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6729,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6356,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5952,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1076,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0961,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3051,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0354,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3641,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5300,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8261,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5753,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7277,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2007,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3615,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0819,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1736,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1027,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5611,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2440,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4256,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7240,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7845,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5385,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4067,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5935,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7379,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0217,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8971,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0676,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0799,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2455,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1625,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7527,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3810,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0870,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8629,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1291,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2659,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1823,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6295,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2901,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4537,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.6330,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6611,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8115,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7235,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0009,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2393,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0637,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2438,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7295,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8737,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8025,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.2489,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4116,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3641,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4343,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1900,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8821,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8822,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1854,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0136,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8771,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4778,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7403,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4080,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2246,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7729,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2021,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2572,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9792,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8023,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7387,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7275,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2674,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9042,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0253,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1571,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8853,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0066,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5163,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9975,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0627,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0821,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6307,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8163,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2590,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7195,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5576,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3524,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4638,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5667,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0137,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4925,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5963,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0346,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.8614,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8276,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0129,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1673,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3748,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8745,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2075,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4289,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3626,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1025,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1223,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4482,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2754,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0461,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1301,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1356,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1668,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6252,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2637,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2641,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8156,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9007,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2976,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1295,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0436,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6483,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7053,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1170,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2545,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9571,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3319,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3131,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.2322,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1020,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3612,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0282,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3169,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7805,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0800,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2423,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5099,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1423,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4439,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0312,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9625,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1781,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5577,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7135,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0438,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0379,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9373,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7394,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1052,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2693,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3458,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5865,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7229,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6062,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8897,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5853,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1183,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1849,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2731,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6330,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1518,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1002,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3987,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5843,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5385,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3607,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7657,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2990,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0737,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2141,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7773,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5170,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0785,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2615,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6747,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9174,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2809,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3971,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.4152,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.0852,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4726,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1782,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0790,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4135,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3450,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5766,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9930,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4246,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2612,,1,,ByLayer,ByLayer,,
